smiles,lgHL
OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,1.2787536009528289
CNCCCC12CCC(c3ccccc31)c1ccccc12,1.7075701760979363
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,1.2304489213782739
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,0.11394335230683678
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,0.15228834438305647
CCOc1c(-c2nc(=O)c3nn(CCOC)c(CC)c3[nH]2)cc(S(=O)(=O)N2CCN(CC)CC2)cn1,0.6020599913279624
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(/N=C/c4ccco4)C3=O)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,0.11394335230683678
Nc1c2CCCCc2nc2ccccc12,0.5185139398778874
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,0.17609125905568124
Clc1cccc(N2CCNCC2)c1,0.6720978579357175
Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,0.4014005407815441
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,0.6127838567197355
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0.9444826721501687
CCC1(c2cccc(O)c2)CCCCN(C)C1,0.2304489213782739
O=C(O)c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1,0.9111576087399766
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1c(C2=O)c2ccc(C#N)cc2[nH]1,1.0681858617461617
Cc1c(-c2ccc(C(=O)NCC(C)(C)C)cn2)cc(C(=O)NC2CC2)cc1F,0.8419848045901139
CCOC(=O)c1c2CN(C)C(=O)c3cc(F)ccc3-n2cn1,-0.10790539730951959
CCC1=C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1.255272505103306
N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,0.2648178230095365
CCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,0.10720996964786837
NC(=O)N1C(=O)/C(=C(\O)c2cccs2)c2cc(Cl)ccc21,1.3560258571931227
C/C(=C\c1csc(C)n1)[C@@H]1C[C@H]2[C@@H](CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1)N2CCOC(=O)OCCSSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)CC[C@H](NC(=O)c1ccc(NCc2c[nH]c3nc(N)nc(=O)c-3n2)cc1)C(=O)O)C(=O)O,-0.3010299956639812
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,0.9294189257142927
O=C(O)C(Cl)Cl,-0.1870866433571444
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,1.1818435879447726
CCOC(=O)c1ccc(C#Cc2ccc3SCCC(C)(C)c3c2)nc1,0.7937903846908186
CN(C)CCOC(c1ccccc1)c1ccccc1,0.9684829485539351
O=P1(NCCCl)OCCCN1CCCl,0.8195439355418687
CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1,1.4913616938342726
Cc1c(CCN2CCC(c3noc4cc(F)ccc34)CC2)c(=O)n2CCCCc2n1,0.505149978319906
