smiles,lgHL
Cc1c(NC(=O)NCCCNC(C)C)c(C)ccc1,0.6989700043360189
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,1.0969100130080565
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,0.5440680443502757
CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,0.8061799739838872
CC(=O)Nc1ccc(O)cc1,0.3979400086720376
CC(=O)Oc1ccccc1C(=O)O,-0.585026652029182
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,0.146128035678238
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0.4014005407815441
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0.38021124171160603
CCC[S@+]([O-])CCCN(CC)C[C@@H](O)COc1ccc(C#N)cc1,0.38021124171160603
C=CCc1ccccc1OCC(O)CNC(C)C,0.3979400086720376
N[C@@H](CCC(=O)N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O)C(=O)O,-0.3010299956639812
Nc1ccc(O)c(C(=O)O)c1,-0.21467016498923297
C#CCN(C)C(C)Cc1ccccc1,0.11394335230683678
CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,0.5797835966168101
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,1.1760912590556813
C[C@H](N)Cc1ccccc1,0.8633228601204559
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,0.7993405494535817
CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.20411998265592482
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,0.8450980400142568
C/C=C/c1c(OC)cc(OC)c(OC)c1,0.568201724066995
O=C(/C=C/c1ccccc1)NCCO,0.13033376849500614
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0.785329835010767
NC(=O)c1cc(N)ccc1,0.6989700043360189
O=C(O)C(O)Cc1cc(O)c(O)cc1,-0.431798275933005
Cc1ccc(C(CN)CC(=O)O)cc1,0.7193312869837267
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,0.414973347970818
CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,0.3783979009481377
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0.17609125905568124
CCN(CC)CCNC(=O)c1c(O[C@H](C)C(C)=O)cc(N)c(Cl)c1,0.43136376415898736
CN(C(=O)CO)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@H](O)CO)c1I,0.36172783601759284
C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,0.3222192947339193
COC[C@@H](O)CN(C(C)=O)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@H](O)CO)c1I,0.3096301674258988
COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,0.414973347970818
CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0.11394335230683678
C#CCCCC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1.705007959333336
O=C(O)CCNC(=O)c1ccccc1,-0.22914798835785583
CC(C)NCC(O)c1ccc(O)c(O)c1,-0.38721614328026455
CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,1.9867717342662448
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,1.1760912590556813
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,1.0
C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,2.5440680443502757
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0.4623979978989561
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](COC(=O)CN)NC(=O)C(Cl)Cl)cc1,-0.5528419686577808
COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,1.089905111439398
CCN(CC)CCNC(=O)c1c(OC)ccc(S(C)(=O)=O)c1,0.505149978319906
O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,0.8864907251724818
